Date,Open,High,Low,Close,Volume,BBANDS_upperband,BBANDS_middleband,BBANDS_lowerband,MA_SHORT,MA_LONG,MIDPOINT,MACD_macd,MACD_macdsignal,MACD_macdhist,RSI,STOCH_slowk,STOCH_slowd,STOCHRSI_fastk,STOCHRSI_fastd,OBV,ATR,STDDEV,_CLOSE_PCT_CHANGE,ma_diff,GCDC_times,BUYSELL,SimulateAsset,Profit,Coin,JPY,Songiri,GachihoAsset,GachihoProfit
2021-12-05 00:00:00+09:00,1247.619,1280.165,1245.0,1271.198,80573.4225,27.831110350169865,-44.44690000000173,-116.72491035017333,-44.44690000000173,273.83623999999986,67.2175000000002,-99.91369087382668,-102.1994898824457,2.2857990086190227,34.29704648640997,81.79639075760912,60.37246343802286,100.0,100.0,-750296.6643999999,53.16835047018396,36.13900517508576,0.010033627135961787,-318.2831399999998,15,0,228229.04039225634,-38929.059607743635,96,105600,False,227119.8,-40038.29999999999
2021-12-05 01:00:00+09:00,1267.6,1273.862,1232.677,1237.058,31197.1905,36.131856870901856,-22.90230000000156,-81.93645687090498,-22.90230000000156,273.84839999999986,34.680500000000166,-95.22408725180617,-100.80440935631779,5.580322104511623,31.13256150748411,83.09405816729021,75.63649087780037,82.63875148096872,94.2129171603229,-781493.8548999999,52.31239686517083,29.51707843545172,0.023344678425455956,-296.7507000000003,16,0,224935.64672817598,-42222.45327182399,96,105600,False,223705.8,-43452.29999999999
2021-12-05 02:00:00+09:00,1237.548,1263.557,1235.279,1261.079,9406.28,38.700477885385226,-4.199400000002015,-47.099277885389256,-4.199400000002015,269.22239999999965,0.7204999999999018,-88.54851646815155,-98.35323077868455,9.804714310533,35.632680427432376,77.79051215050045,80.89365369179991,100.0,94.2129171603229,-772087.5748999999,50.59565423194435,21.449938942693624,0.02789706683810378,-273.42179999999985,17,0,227252.88777108386,-39905.21222891612,96,105600,False,226107.9,-41050.19999999998
2021-12-05 03:00:00+09:00,1260.0,1275.0,1258.479,1270.728,8819.4414,17.49422295364502,-9.203300000001946,-35.90082295364891,-9.203300000001946,243.74555999999984,-43.190500000000156,-81.53954771778785,-94.99049416650521,13.45094644871736,37.40215905558317,76.05935734679257,78.98130922152774,100.00000000000001,94.2129171603229,-763268.1334999999,48.16175035823404,13.348761476823455,0.024692608795763293,-252.94885999999997,18,0,228183.70076067705,-38974.39923932293,96,105600,False,227072.8,-40085.29999999999
2021-12-05 04:00:00+09:00,1273.5,1285.293,1266.88,1280.118,13930.7071,17.49646516744042,-12.050300000001698,-41.597065167443816,-12.050300000001698,225.66334000000006,-48.07749999999987,-74.36990499066201,-90.86637633133657,16.49647134067456,39.15511868642096,86.57071417482443,80.14019455737248,100.0,100.0,-749337.4263999999,46.03683961836016,14.773382583721103,-0.007093850134646917,-237.71363999999994,19,0,229089.528719251,-38068.57128074899,96,105600,False,228011.8,-39146.29999999999
2021-12-05 05:00:00+09:00,1281.099,1291.714,1273.922,1284.082,53388.6503,17.364121430559635,-16.205000000001746,-49.77412143056313,-16.205000000001746,210.62331999999992,-52.827,-67.58892672877528,-86.21088641082432,18.621959682049038,39.92000203540741,88.36711834271728,83.6657299547781,100.0,100.0,-695948.7760999999,44.01935107419157,16.784560715280662,-0.01527881223127281,-226.82831999999985,20,0,229471.92510133696,-37686.17489866301,96,105600,False,228408.2,-38749.899999999965
2021-12-05 06:00:00+09:00,1286.919,1287.014,1255.436,1266.627,18492.3008,18.278122589415943,1.3017999999983658,-15.674522589419212,1.3017999999983658,213.94323999999983,-41.233999999999924,-62.8983719454875,-81.54838351775695,18.65001157226945,37.674128664530464,77.59473071252778,84.17752107668984,47.61593423037596,82.53864474345865,-714441.0768999999,43.13068314032074,8.488161294708789,-0.008713968869581201,-212.64143999999987,21,0,227788.08835832222,-39370.01164167776,96,105600,False,226662.7,-40495.399999999965
2021-12-05 07:00:00+09:00,1267.383,1299.199,1267.382,1297.269,39252.9746,18.004288886639415,-3.5257000000017342,-25.055688886642884,-3.5257000000017342,193.96411999999964,-46.70600000000013,-56.06226922985775,-76.45116066017711,20.38889143031936,43.6658099515232,79.40316176099911,81.78833693874806,100.0,82.53864474345865,-675188.1022999999,42.3764914874407,10.764994443320587,-0.01890433553251647,-197.48982,22,0,230744.039402691,-36414.06059730897,96,105600,False,229726.9,-37431.19999999998
2021-12-05 08:00:00+09:00,1298.157,1331.1,1280.0,1302.9,100625.7282,6.355101809859207,-19.350800000001527,-45.05670180986226,-19.350800000001527,163.8225799999998,-66.14999999999986,-49.61826545858253,-71.0845816198582,21.46631616127567,44.71757927447811,71.28897849578182,76.09562365643625,100.0,82.53864474345865,-574562.3740999999,42.99959923833779,12.852950904930326,-0.035016098396833284,-183.17337999999995,23,-1,231287.24677593168,-35870.8532240683,96,106000,False,230290.0,-36868.09999999998
2021-12-05 09:00:00+09:00,1302.797,1327.907,1243.5,1271.101,119456.1694,26.986541489363844,-1.3077000000016596,-29.601941489367164,-1.3077000000016596,175.2278799999997,-46.303499999999985,-46.54076660121768,-66.1758186161301,19.635052014912418,40.15792110134606,63.27594559428383,71.32269528368825,35.26385821897684,78.42128607299229,-694018.5434999999,45.957270721313655,14.147120744682708,-0.0028117522407631323,-176.53557999999998,24,0,228229.44559377816,-38928.654406221816,96,106000,False,227110.1,-40047.99999999997
2021-12-05 10:00:00+09:00,1267.8,1273.5,1244.944,1264.758,26712.9065,53.70117745101993,21.308999999998377,-11.083177451023175,21.308999999998377,193.53124000000003,-14.361000000000104,-44.10523596822577,-61.761702086549235,17.656466118323465,39.29716297734927,39.50169273561605,58.02220560856056,23.043170211579948,52.76900947685226,-720731.45,44.7143228126484,16.196088725510812,0.0067405353318552574,-172.22223999999983,25,0,227619.50085028308,-39538.5991497169,96,106000,False,226475.8,-40682.29999999999
2021-12-05 11:00:00+09:00,1264.0,1265.93,1249.5,1255.685,8458.9578,57.63163737136415,20.627599999997983,-16.376437371368183,20.627599999997983,186.9449599999998,-1.6950000000001637,-42.418205005417576,-57.8930026703229,15.474797664905324,38.041121158311476,23.228310502283165,42.001982944061005,0.0,19.43567614351893,-729190.4077999999,42.69401404031637,18.50201868568304,0.0027431443232239783,-166.31736000000024,26,0,226747.0385047477,-40411.061495252274,96,106000,False,225568.5,-41589.59999999998
2021-12-05 12:00:00+09:00,1253.919,1276.82,1248.699,1273.2,21943.6967,42.56864392817124,10.769299999997884,-21.030043928175473,10.769299999997884,174.1404799999998,7.219499999999925,-39.21585077523537,-54.15757229130539,14.941721516070025,41.901681778375014,24.0270167427702,28.91900666022313,57.82348294397933,26.955551051853092,-707246.7111,41.653084466008046,15.899671964086629,-0.009495537668170018,-163.3711800000001,27,0,228431.28605043842,-38726.81394956156,96,106000,False,227320.0,-39838.09999999998
2021-12-05 13:00:00+09:00,1274.1,1274.1,1253.001,1258.821,28013.8864,14.699358897916454,1.16249999999809,-12.374358897920274,1.16249999999809,165.3019200000001,6.428500000000213,-37.407022238480295,-50.807462280740374,13.40044004226008,39.713954484944416,21.988421699932214,23.08124964832852,43.33135757379736,33.71828017259223,-735260.5974999999,40.1849355755789,6.768429448959146,-0.03144426827919333,-164.13941999999997,28,-1,227048.59718606577,-40109.5028139342,95,106400,False,225882.09999999998,-41276.0
2021-12-05 14:00:00+09:00,1259.678,1268.002,1257.841,1267.537,8702.9632,13.52654957584059,1.0786999999979798,-11.36914957584463,1.0786999999979798,158.37655999999993,7.057500000000118,-34.86826458445853,-47.61962274148401,12.751358157025479,41.70094797772005,40.97774137722827,28.997726606643553,94.80039765178815,65.31841272318827,-726557.6342999999,38.04036874875184,6.22392478792135,-0.029470839008455707,-157.2978599999999,29,0,227883.96073106048,-39274.1392689395,95,106400,False,226753.7,-40404.399999999965
2021-12-05 15:00:00+09:00,1267.537,1277.15,1258.0,1273.341,24424.2506,12.719286884354915,-1.8582000000021708,-16.435686884359257,-1.8582000000021708,146.13787999999977,11.717499999999973,-32.01885315085815,-44.49946882335884,12.48061567250069,43.04708863960987,58.547061472388016,40.504408183182825,100.0,79.37725174186183,-702133.3836999999,36.69105669526957,7.288743442178498,-0.038067217436815515,-147.9960799999999,30,-1,228440.230810816,-38717.869189183984,95,106800,False,227334.09999999998,-39824.0
2021-12-05 16:00:00+09:00,1273.341,1284.928,1255.292,1259.139,35723.5115,9.131097519379182,-3.702400000001944,-16.53589751938307,-3.702400000001944,135.43573999999944,9.18249999999989,-30.554444157001853,-41.71046389008744,11.156019733085586,40.57805522907942,62.1021800222778,53.87566095729802,25.924571410529726,73.57498968743928,-737856.8951999999,36.187124074178904,6.416748759690543,-0.017057047451499274,-139.13814000000025,31,0,227083.53644695337,-40074.56355304661,95,106800,False,225913.9,-41244.19999999998
2021-12-05 17:00:00+09:00,1259.595,1264.359,1249.06,1261.224,31499.6719,18.54287933179444,7.302899999998317,-3.937079331797804,7.302899999998317,140.59271999999987,22.583000000000084,-28.892591593074485,-39.14688943068485,10.254297837610366,41.11206687463085,49.7806670364883,56.8099695103847,41.94587810783035,55.95681650612002,-706357.2233,34.69511521173755,5.619989665898031,-0.02720677884932554,-133.28981999999974,32,0,227282.71316492642,-39875.38683507356,95,106800,False,226122.4,-41035.69999999998
2021-12-05 18:00:00+09:00,1261.29,1261.7,1218.06,1220.445,42483.5544,53.70819357413643,16.45719999999801,-20.79379357414041,16.45719999999801,148.61153999999965,21.792500000000018,-30.514335691500946,-37.42037868284807,6.906042991347121,34.56868937127477,22.098886571644965,44.66057787680368,0.0,22.62348317278669,-748840.7777,35.3340355537563,18.62549678706916,-0.03034961705231587,-132.15434000000005,33,-1,223387.16046361998,-43770.93953638,95,107200,False,222044.5,-45113.59999999998
2021-12-05 19:00:00+09:00,1222.599,1241.99,1216.409,1231.251,20715.5468,59.63064771317727,19.880499999997937,-19.869647713181394,19.880499999997937,150.77505999999948,32.472999999999956,-30.575174108313604,-36.05133776794118,5.476163659627574,37.41145212054954,19.713703663317798,30.53108575715035,33.52947483721184,25.158450981680726,-728125.2309,34.637390157059414,19.875073856589623,-0.09889463561352851,-130.89456000000018,34,-1,224415.89871562633,-42742.201284373645,94,107600,False,223125.09999999998,-44033.0
2021-12-05 20:00:00+09:00,1233.509,1239.067,1218.0,1226.646,15629.1367,45.3096575156178,11.207499999997935,-22.89465751562193,11.207499999997935,142.77357999999958,33.139000000000124,-30.641754929368517,-34.96942120022665,4.327666270858131,36.68008623462403,13.389418354619089,18.40066952986061,32.267691452408606,21.932388763206813,-743754.3676,33.66807657441232,17.05107875780994,-0.07770785249328105,-131.56608000000006,35,-1,223978.9957497928,-43179.104250207165,94,108000,False,222664.59999999998,-44493.5
2021-12-05 21:00:00+09:00,1227.146,1250.98,1219.99,1238.022,20526.2632,28.191910406722627,0.032599999997728446,-28.12671040672717,0.032599999997728446,127.08651999999938,26.1875,-29.437238422452765,-33.86298464467187,4.425746222219104,39.810457223149896,27.225187345821393,20.10943645458609,80.10798474009239,48.635050343237616,-723228.1044,33.47678539052573,14.079655203362467,-0.06654134884931029,-127.05392000000006,36,-1,225054.59299272162,-42103.50700727836,94,108400,False,223802.2,-43355.899999999965
2021-12-05 22:00:00+09:00,1238.5,1238.501,1222.45,1227.819,19025.8829,9.90073913562901,-1.6389000000019678,-13.178539135632946,-1.6389000000019678,123.02109999999948,16.417500000000018,-28.97197633387259,-32.884782982512014,3.9128066486394246,37.9961211092852,28.40235336120013,23.005653020546863,65.38694262822685,59.25420627357595,-742253.9872999999,32.2320864340596,5.7698195678155395,-0.06644830784945222,-124.65999999999985,37,-1,224093.19908186645,-43064.90091813353,93,108800,False,222781.9,-44376.19999999998
2021-12-05 23:00:00+09:00,1225.753,1225.847,1179.848,1184.496,75950.7604,56.78516923394568,18.79929999999831,-19.186569233949058,18.79929999999831,140.94407999999953,26.07100000000014,-31.733255594000866,-32.65447750480978,0.9212219108089172,31.443353610087772,25.600336374660888,27.075959027227466,0.0,48.49830912277309,-818204.7477,33.35629454591249,18.992934616973663,-0.033588015399597326,-122.14478000000008,38,-1,220025.13427441218,-47132.9657255878,93,109200,False,218449.6,-48708.49999999997
2021-12-06 00:00:00+09:00,1183.116,1197.881,1109.5,1120.445,160587.2642,132.96219271383075,45.795099999997774,-41.3719927138352,45.795099999997774,178.9551199999994,43.20249999999987,-38.644499964824945,-33.85248199681281,-4.792017968012132,24.66947416327672,13.154349813604076,22.38567984982169,0.0,21.795647542742287,-978792.0118999999,37.28663064977589,43.5835463569165,0.02469586078188335,-133.16002000000003,39,0,214032.32325992972,-53125.77674007026,93,109200,False,212044.5,-55113.59999999998
2021-12-06 01:00:00+09:00,1119.0,1149.423,1116.899,1138.199,72207.2329,142.23611117002338,48.63519999999812,-44.965711170027134,48.63519999999812,189.33955999999944,63.73199999999997,-42.20262589678305,-35.52251077680686,-6.680115119976186,29.221108298730464,11.518417408482598,16.757701198915846,30.06168171151674,10.020560570505586,-906584.7789999999,36.94644274622048,46.80045558501262,0.01779652094972295,-140.70436000000018,40,0,215693.44278579386,-51464.65721420612,93,109200,False,213819.90000000002,-53338.19999999995
2021-12-06 02:00:00+09:00,1138.093,1166.5,1130.098,1160.782,15025.4457,93.087673922779,18.04919999999811,-56.989273922782786,18.04919999999811,164.75145999999972,48.59400000000005,-42.70789691587538,-36.959588004620564,-5.748308911254817,34.631572028792455,22.59136729764972,15.754711506578792,74.75322116565506,34.93830095905727,-891559.3332999998,36.9075539786333,37.51923696139041,0.0036539549319808406,-146.70226000000002,41,0,217806.3785891389,-49351.721410861064,93,109200,False,216078.2,-51079.899999999965
2021-12-06 03:00:00+09:00,1162.573,1162.573,1145.0,1151.316,6669.2749,40.29812306825147,-2.738900000001877,-45.775923068255224,-2.738900000001877,150.20025999999962,43.10649999999987,-43.37218735059582,-38.24210787381561,-5.13007947678021,33.47641963020103,31.992929842846845,22.034238182993047,88.4045266952251,64.4064765241323,-898228.6081999998,35.52651440873093,21.518511534126713,0.020935680968760972,-152.93916000000013,42,0,216920.71015206393,-50237.38984793605,93,109200,False,215131.6,-52026.49999999997
2021-12-06 04:00:00+09:00,1150.783,1150.783,1120.13,1146.004,12423.414,35.10368776333553,7.892699999998285,-19.318287763338958,7.892699999998285,159.01033999999981,61.436500000000024,-43.822122165825704,-39.35811073221763,-4.464011433608071,32.814942288034985,38.998979533844626,31.19442555811372,81.76458648287506,81.64077811458507,-910652.0221999998,35.216477665250146,13.605493881668602,-0.03243603603603584,-151.11764000000016,43,-1,216423.70289052342,-50734.39710947656,93,109600,False,214600.4,-52557.69999999998
2021-12-06 05:00:00+09:00,1146.133,1157.872,1130.0,1148.816,22409.8907,19.78020409514602,5.08739999999807,-9.60540409514988,5.08739999999807,141.10041999999953,46.898499999999785,-43.4509187057829,-40.176672326930685,-3.2742463788522116,33.56332848528839,47.19708379590719,39.396331057532876,80.25597071155622,83.47502796321878,-888242.1314999998,34.69187211773228,7.346402047573958,-0.03215187371409578,-136.01301999999987,44,-1,216685.8208696301,-50472.27913036989,92,110000,False,214881.6,-52276.49999999997
2021-12-06 06:00:00+09:00,1149.188,1165.0,1124.116,1158.822,33581.4204,20.03137809964005,8.5899999999981,-2.8513780996438527,8.5899999999981,132.0505999999998,46.27649999999994,-41.866723189159075,-40.51468249937636,-1.3520406897827115,36.28313097491526,63.030789502635116,49.742284277462296,100.0,87.34018573147709,-854660.7110999997,35.13416696646569,5.720689049820989,-0.03744228956337459,-123.46059999999989,45,-1,217615.0369700513,-49543.06302994868,92,110400,False,215882.19999999998,-51275.899999999994
2021-12-06 07:00:00+09:00,1160.221,1165.039,1143.892,1165.039,14934.2733,13.480223708359063,-0.46610000000191576,-14.412423708362894,-0.46610000000191576,114.20171999999957,24.7679999999998,-39.65248769107302,-40.342243537715696,0.6897558466426759,37.98197110777453,82.59645784009835,64.27477704621354,100.0,93.41865690385207,-839726.4377999997,34.13508361171814,6.9731618541805265,-0.028278022947925807,-114.66781999999989,46,0,218190.238238963,-48967.86176103697,92,110400,False,216503.9,-50654.19999999998
2021-12-06 08:00:00+09:00,1164.7,1180.228,1158.417,1175.935,29677.8053,11.43417541409508,-10.399300000001858,-32.232775414098796,-10.399300000001858,91.34107999999969,9.91099999999983,-36.59661101660595,-39.59311703349375,2.9965060168877997,40.95339054914634,92.09951598979266,79.24225444417537,100.0,100.0,-810048.6324999997,33.254791925166856,10.916737707048494,-0.039642081662387474,-101.74037999999996,47,-1,219198.3439211348,-47959.756078865175,92,110800,False,217593.5,-49564.59999999998
2021-12-06 09:00:00+09:00,1175.935,1176.037,1085.283,1110.0,105381.2291,66.34543856608798,21.062399999998433,-24.22063856609111,21.062399999998433,121.25351999999975,43.35100000000011,-39.045122328443995,-39.4835180924838,0.43839576403980374,31.208918402696167,72.96321129914635,82.55306170967911,0.0,66.66666666666667,-915429.8615999997,37.36187821622637,22.64151928304481,-0.0023406007541937335,-100.19112000000018,48,0,213120.41886027684,-54037.681139723136,92,110800,False,211000.0,-56158.09999999998
2021-12-06 10:00:00+09:00,1110.0,1127.514,1090.4,1113.03,48561.1047,90.71332916106462,35.608199999998305,-19.49692916106801,35.608199999998305,133.99393999999984,65.05400000000009,-40.27680358611269,-39.642175191209574,-0.6346283949031175,32.009540792685804,49.37130721432532,71.47801150108809,8.216169926467463,36.07205664215582,-866868.7568999997,37.34417262935305,27.552564580533204,-0.011572330016350163,-98.38574000000017,49,0,213399.72594959813,-53758.37405040185,92,110800,False,211303.0,-55855.09999999998
2021-12-06 11:00:00+09:00,1114.999,1126.673,1109.101,1116.999,33875.1574,74.89999727158852,18.313599999997905,-38.27279727159271,18.313599999997905,118.00559999999973,51.02249999999981,-40.466185727179436,-39.806977298403545,-0.6592084287758908,33.107773562703194,29.553952288166897,50.62949026721284,19.48648558350863,9.234218503325364,-832993.5994999997,35.931874584399246,28.293198635795335,-0.020264647935309466,-99.69200000000001,50,0,213765.59058244177,-53392.509417558205,92,110800,False,211699.90000000002,-55458.19999999995
2021-12-06 12:00:00+09:00,1118.898,1138.545,1116.85,1133.0,40426.102,50.88723758663059,2.095299999998133,-46.696637586634324,2.095299999998133,101.15509999999972,19.550500000000056,-38.8769758863948,-39.620977016001795,0.7440011296069926,37.49143177137973,37.62880264012504,38.85135404753907,64.47258788637646,30.72508113211752,-792567.4974999997,34.914954971227885,24.395968793316197,-0.04336455139007822,-99.0598,51,-1,215240.57168350782,-51917.52831649216,91,111200,False,213300.0,-53858.09999999998
2021-12-06 13:00:00+09:00,1135.583,1147.915,1130.0,1131.096,29485.036,0.7631077863968585,-18.132500000001755,-37.02810778640037,-18.132500000001755,82.8430199999998,4.009999999999991,-37.34071204092106,-39.16492402098565,1.8242119800645895,37.179208210407126,44.71417992355624,37.29897828394937,95.03027621828956,59.66311656272489,-822052.5334999997,33.700672473283035,9.447803893199307,-0.08867889297202391,-100.97551999999996,52,-1,215065.7320996725,-52092.36790032749,91,111600,False,213109.6,-54048.49999999997
2021-12-06 14:00:00+09:00,1132.296,1134.366,1107.408,1107.408,22904.3504,19.57492809404289,-0.5804000000018732,-20.735728094046635,-0.5804000000018732,95.06168000000002,20.78449999999998,-37.601192366650366,-38.852177690118594,1.2509853234682282,33.44722352624856,43.43645108609195,41.92647788325772,26.22603658391769,61.909633562861245,-844956.8838999997,33.21905301090568,10.077664047022378,-0.05595450484253739,-95.64207999999985,53,-1,212898.8989909204,-54259.20100907958,91,112000,False,210740.8,-56417.29999999999
2021-12-06 15:00:00+09:00,1107.3,1124.986,1091.43,1100.297,56199.0528,35.208280167244766,9.55199999999786,-16.104280167249044,9.55199999999786,103.25907999999981,29.9079999999999,-37.94402803647654,-38.67054775939018,0.7265197229136433,32.395946070659,31.916602887100378,40.02241129891617,0.0,40.418770934069094,-901155.9366999996,33.24312065298385,12.828140083623488,-0.020121565667897245,-93.7070799999999,54,-1,212250.99679884268,-54907.1032011573,90,112400,True,210029.7,-57128.399999999965
2021-12-06 16:00:00+09:00,1099.173,1103.08,1063.565,1094.813,75893.6785,61.627476400345586,30.000299999998106,-1.6268764003493743,30.000299999998106,125.2206799999999,52.05150000000003,-38.217690991052905,-38.579976405722725,0.3622854146698202,31.57179282416654,27.438344072999225,34.263799348730494,0.0,8.742012194639239,-977049.6151999997,33.691112034913566,15.813588200173736,0.04630854008888685,-95.22037999999998,55,1,211753.3285634073,-55404.77143659268,91,112000,False,209481.30000000002,-57676.79999999996
2021-12-06 17:00:00+09:00,1093.457,1128.998,1061.403,1085.91,89747.0856,39.31310452188245,8.704299999998057,-21.904504521886338,8.704299999998057,110.54150000000004,35.72200000000021,-38.7067808729455,-38.60533729916728,-0.10144357377821933,30.227353988583154,27.02382603246362,28.792924330854387,0.0,9.473903143468002e-15,-1066796.7007999998,36.112818318134025,15.304402260942169,0.04357215771622036,-101.83720000000017,56,1,210942.13625549717,-56215.963744502806,91,111600,False,208591.0,-58567.09999999998
2021-12-06 18:00:00+09:00,1081.483,1089.61,1031.0,1038.962,80861.3243,73.7659605274107,25.172999999998183,-23.419960527414332,25.172999999998183,141.74846000000002,47.14350000000013,-42.39400763655999,-39.363071366645826,-3.0309362699141644,24.3410081721599,24.358743806386766,26.273637970616516,0.0,9.473903143468002e-15,-1147658.0250999997,37.71975986683873,24.296480263706247,0.0739758993190488,-116.5754599999998,57,1,206647.19964664092,-60510.90035335906,91,111200,False,203896.2,-63261.899999999965
2021-12-06 19:00:00+09:00,1038.283,1053.414,1030.913,1048.727,65537.8448,81.63917426180728,31.57829999999808,-18.48257426181101,31.57829999999808,156.11231999999973,65.28499999999985,-44.02076356091243,-40.29460980549915,-3.7261537554132786,27.50331233849199,18.064128901920586,23.148899580256966,39.25919983717482,13.08639994572495,-1082120.1802999997,36.632705590635965,25.03043713090457,0.08486528136155824,-124.53401999999983,58,1,207544.28914996196,-59613.81085003802,92,110800,False,204872.7,-62285.399999999965
2021-12-06 20:00:00+09:00,1044.833,1089.997,1018.0,1078.594,131959.6153,58.824123936310116,15.402699999998049,-28.018723936314018,15.402699999998049,141.08203999999978,53.44999999999982,-42.411073603514296,-40.71790256510218,-1.6931710384121175,36.27631054391867,26.818232490322327,23.080368399543204,100.0,46.41973327905828,-950160.5649999997,39.158726619876255,21.710711968156033,0.06333752775657409,-125.67933999999991,59,1,210299.49778294453,-56858.60221705545,92,110400,False,207859.40000000002,-59298.69999999995
2021-12-06 21:00:00+09:00,1077.751,1184.999,1073.43,1147.974,219012.6447,27.340698239303038,-49.181100000001834,-125.70289823930659,-49.181100000001834,64.30933999999979,-21.766000000000076,-35.1320165302991,-39.60072535814156,4.4687088278424625,51.0845468009147,50.19372659805661,31.692029330099814,100.0,79.7530666123916,-731147.9202999996,44.3308890041708,38.26089911965239,-0.0018414052627535593,-113.49043999999981,60,0,216725.48119855847,-50432.61880144151,92,110400,False,214797.4,-52360.69999999998
2021-12-06 22:00:00+09:00,1146.61,1196.719,1129.994,1135.381,164849.5149,15.380236634564426,-73.42890000000148,-162.23803663456738,-73.42890000000148,29.356960000000072,-69.88850000000002,-30.033256526722425,-37.68723159185773,7.653975065135306,48.86492368881365,66.03282138667015,47.681593491683,91.70033875130308,97.23344625043437,-895997.4351999997,45.930468361015755,44.40456831728294,0.008565390895833858,-102.78585999999996,61,0,215559.11611996483,-51598.98388003514,92,110400,False,213538.1,-53619.99999999997
2021-12-06 23:00:00+09:00,1135.764,1139.924,1104.233,1121.96,63759.7128,58.797483999849874,-15.551300000001675,-89.90008399985322,-15.551300000001675,69.33771999999976,-28.61050000000023,-26.766863287148453,-35.503157930915876,8.736294643767422,46.54383256178735,67.22594002186177,61.15082933552949,80.74437431864267,90.81490435664858,-959757.1479999997,45.19907776380035,37.17439199992574,0.02676069777326695,-84.88901999999985,62,0,214316.0615880975,-52842.03841190247,92,110400,False,212196.0,-54962.09999999998
2021-12-07 00:00:00+09:00,1120.75,1145.981,1108.575,1145.981,33940.6472,49.56254585857823,-1.3000000000015461,-52.162545858581325,-1.3000000000015461,62.8750399999999,-33.81000000000017,-21.98648267737235,-32.799822880207174,10.813340202834823,51.027544821513835,65.15293095119527,66.1372307865757,99.61506570795063,90.68659292596546,-925816.5007999997,44.642429352100315,25.43127292928988,-0.0009433130026088588,-64.17504000000008,63,0,216540.88931404825,-50617.21068595172,92,110400,False,214598.1,-52559.99999999997
2021-12-07 01:00:00+09:00,1145.232,1157.307,1133.27,1151.529,41451.2111,16.769857374259573,-4.723500000001877,-26.216857374263327,-4.723500000001877,42.94275999999968,-50.04300000000012,-17.548036528090506,-29.74946560978384,12.201429081693334,52.0283614688164,64.37533132737065,65.58473410014254,100.0,93.4531466755311,-884365.2896999997,43.170612969807436,10.746678687130728,0.034848508976981885,-47.666259999999966,64,1,217054.745699027,-50103.35430097298,92,110000,False,215152.9,-52005.19999999998
2021-12-07 02:00:00+09:00,1151.66,1160.0,1141.0,1145.864,24784.0034,10.614432264329935,-10.35700000000179,-31.328432264333514,-10.35700000000179,35.22458000000006,-55.25450000000001,-14.322552661523787,-26.66408302013183,12.341530358608043,50.88485318716794,59.989921530265576,63.172727936277134,79.15029164705611,92.92178578500226,-909149.2930999998,41.444140614821194,10.48571613216586,0.05145907214071199,-45.58158000000003,65,1,216528.08494242863,-50630.01505757135,93,109600,False,214586.40000000002,-52571.69999999995
2021-12-07 03:00:00+09:00,1145.621,1150.481,1137.534,1145.19,32305.2874,18.75263311904564,-1.9027000000021417,-22.558033119049924,-1.9027000000021417,39.87971999999991,-48.76200000000017,-11.686010570492726,-23.66846853020401,11.982457959711283,50.74196014874752,60.60088629957399,61.655379719070034,76.54490765067888,85.231733099245,-941454.5804999998,39.40863057090538,10.327666559523884,0.0554876957475956,-41.78242000000023,66,1,216465.18958202703,-50692.91041797295,93,109200,False,214519.0,-52639.09999999998
2021-12-07 04:00:00+09:00,1147.182,1158.185,1144.179,1152.81,12919.2251,3.526916742670437,-2.9072000000019216,-9.34131674267428,-2.9072000000019216,30.53984000000014,-55.29600000000005,-8.879306532556711,-20.71063613067455,11.83132959811784,52.370427249563846,68.15828282311035,62.91636355098327,99.99999999999999,85.23173309924499,-928535.3553999998,37.594156958697845,3.2170583713361802,0.045568572256488804,-33.447040000000015,67,1,217178.92332456325,-49979.17667543673,94,108800,False,215281.0,-51877.09999999998
